Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	"Option=Wall R-5, Exterior"	"Option=Wall R-10, Exterior"	"Option=Wall R-15, Exterior"	sampling_probability
CR10	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0.2	0.8	0	1.40E-05
CR11	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0.2	0.8	0	9.67E-06
CR02	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	0.000103198
CR03	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	0.000110679
CR04	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	0.00032885
CR05	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	5.45E-05
CR06	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	1.39E-05
CR07	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	0.000225226
CR08	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	0.000144785
CR09	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	6.09E-05
CR10	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	1.15E-05
CR11	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.4	0.6	5.57E-06
CR02	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	8.24E-05
CR03	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	8.86E-05
CR04	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	0.000206711
CR05	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	6.68E-05
CR06	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	9.95E-06
CR07	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	0.000185033
CR08	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	0.000104943
CR09	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	6.84E-05
CR10	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	1.09E-05
CR11	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.6	0.4	7.11E-06
CR02	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.2	0.8	3.32E-05
CR03	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.2	0.8	4.01E-05
CR04	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.2	0.8	7.93E-05
CR05	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.2	0.8	2.99E-05
CR06	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.2	0.8	3.94E-06
CR07	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.2	0.8	7.20E-05
CR08	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.2	0.8	5.61E-05
CR09	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	0	0	0.2	0.8	2.96E-05
CR10	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	2.49E-06
CR11	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	2.68E-06
CR02	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.000475141
CR03	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.00137267
CR04	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.00176459
CR05	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.00011383
CR06	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	8.29E-05
CR07	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.00487521
CR08	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.000747775
CR09	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	6.82E-05
CR10	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	7.73E-06
CR11	<1940	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.00044869
CR02	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	7.65E-05
CR03	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	0.000147668
CR04	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	0.000314959
CR05	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	1.40E-05
CR06	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	5.41E-06
CR07	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	0.00073294
CR08	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	0.000180636
CR09	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	2.02E-05
CR10	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	1.48E-06
CR11	1940s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	1.58E-05
CR02	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.000168238
CR03	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.00022687
CR04	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.000607887
CR05	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	3.18E-05
CR06	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	1.05E-05
CR07	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.00114866
CR08	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	0.000335479
CR09	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	5.13E-05
CR10	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	3.97E-06
CR11	1950s	Multi-Family with 5+ Units	Unheated Basement	0	0.4	0.6	0	0	3.76E-05
CR02	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	0.000361793
CR03	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	0.000332662
CR04	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	0.000980413
CR05	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	5.80E-05
CR06	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	4.99E-06
CR07	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	0.00111586
CR08	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	0.000507248
CR09	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	8.75E-05
CR10	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	7.94E-06
CR11	1960s	Multi-Family with 5+ Units	Unheated Basement	0	0.2	0.8	0	0	8.26E-05
CR02	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	0.000687893
CR03	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	0.000583351
CR04	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	0.00167262
CR05	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	0.000156588
CR06	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	1.26E-05
CR07	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	0.00109906
CR08	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	0.000798999
CR09	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	0.000211506
CR10	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	2.04E-05
CR11	1970s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.6	0.4	0	0.000120862
CR02	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	0.000434565
CR03	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	0.000491281
CR04	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	0.00101975
CR05	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	0.000143762
CR06	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	3.54E-05
CR07	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	0.000621286
CR08	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	0.000534493
CR09	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	0.00020384
CR10	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	3.54E-05
CR11	1980s	Multi-Family with 5+ Units	Unheated Basement	0	0	0.2	0.8	0	2.79E-05
CR02	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	0.000442387
CR03	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	0.000249361
CR04	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	0.000959212
CR05	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	0.000141304
CR06	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	4.45E-05
CR07	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	0.000495141
CR08	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	0.000510506
CR09	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	0.000199938
CR10	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	3.19E-05
CR11	1990s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.4	0.6	1.83E-05
CR02	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	0.000452248
CR03	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	0.000261289
CR04	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	0.000743547
CR05	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	0.000223578
CR06	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	2.66E-05
CR07	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	0.000489244
CR08	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	0.00045476
CR09	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	0.000295481
CR10	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	2.68E-05
CR11	2000s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.6	0.4	3.56E-05
CR02	2010s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.2	0.8	0.000340325
CR03	2010s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.2	0.8	0.000170258
CR04	2010s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.2	0.8	0.000353553
CR05	2010s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.2	0.8	0.000157882
CR06	2010s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.2	0.8	1.69E-05
CR07	2010s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.2	0.8	0.000331631
CR08	2010s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.2	0.8	0.000313668
CR09	2010s	Multi-Family with 5+ Units	Unheated Basement	0	0	0	0.2	0.8	0.000182989
CR10	2010s	Multi-Family with 5+ Units	Unheated Basement	0	1	0	0	0	1.22E-05
CR11	2010s	Multi-Family with 5+ Units	Unheated Basement	0	1	0	0	0	1.92E-05
CR02	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	6.75E-05
CR03	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	0.000198382
CR04	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	0.000319726
CR05	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	2.79E-05
CR06	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	1.11E-05
CR07	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	0.00206698
CR08	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	0.000605208
CR09	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	1.63E-05
CR10	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	4.98E-06
CR11	<1940	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	0.000143469
CR02	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	1.11E-05
CR03	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	1.95E-05
CR04	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	7.65E-05
CR05	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	3.57E-06
CR06	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	1.47E-06
CR07	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	0.000282441
CR08	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	0.000109639
CR09	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	7.51E-06
CR10	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	5.23E-07
CR11	1940s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	8.20E-06
CR02	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	2.20E-05
CR03	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	3.32E-05
CR04	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	0.000109667
CR05	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	7.20E-06
CR06	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	1.95E-06
CR07	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	0.000325529
CR08	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	0.000171853
CR09	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	1.33E-05
CR10	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	1.43E-06
CR11	1950s	Single-Family Attached	Unheated Basement	0	0.4	0.6	0	0	1.18E-05
CR02	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	2.42E-05
CR03	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	3.11E-05
CR04	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	0.000100122
CR05	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	6.48E-06
CR06	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	6.79E-07
CR07	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	0.000155814
CR08	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	9.34E-05
CR09	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	1.34E-05
CR10	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	2.00E-06
CR11	1960s	Single-Family Attached	Unheated Basement	0	0.2	0.8	0	0	1.58E-05
CR02	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	6.48E-05
CR03	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	6.28E-05
CR04	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	0.000209538
CR05	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	2.23E-05
CR06	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	1.84E-06
CR07	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	0.000203959
CR08	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	0.000204858
CR09	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	2.98E-05
CR10	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	5.78E-06
CR11	1970s	Single-Family Attached	Unheated Basement	0	0	0.6	0.4	0	3.73E-05
CR02	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	7.94E-05
CR03	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	0.000141166
CR04	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	0.000209126
CR05	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	3.60E-05
CR06	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	4.91E-06
CR07	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	0.000254219
CR08	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	0.00020594
CR09	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	3.76E-05
CR10	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	9.16E-06
CR11	1980s	Single-Family Attached	Unheated Basement	0	0	0.2	0.8	0	1.06E-05
CR02	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	0.000110356
CR03	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	5.63E-05
CR04	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	0.000303144
CR05	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	3.41E-05
CR06	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	8.25E-06
CR07	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	0.000214134
CR08	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	0.000182738
CR09	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	2.81E-05
CR10	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	5.33E-06
CR11	1990s	Single-Family Attached	Unheated Basement	0	0	0	0.4	0.6	5.26E-06
CR02	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	0.000184628
CR03	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	7.51E-05
CR04	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	0.000264112
CR05	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	0.000104529
CR06	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	6.33E-06
CR07	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	0.000189142
CR08	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	0.000211033
CR09	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	9.73E-05
CR10	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	9.54E-06
CR11	2000s	Single-Family Attached	Unheated Basement	0	0	0	0.6	0.4	1.04E-05
CR02	2010s	Single-Family Attached	Unheated Basement	0	0	0	0.2	0.8	4.77E-05
CR03	2010s	Single-Family Attached	Unheated Basement	0	0	0	0.2	0.8	2.77E-05
CR04	2010s	Single-Family Attached	Unheated Basement	0	0	0	0.2	0.8	4.52E-05
CR05	2010s	Single-Family Attached	Unheated Basement	0	0	0	0.2	0.8	4.11E-05
CR06	2010s	Single-Family Attached	Unheated Basement	0	0	0	0.2	0.8	2.91E-06
CR07	2010s	Single-Family Attached	Unheated Basement	0	0	0	0.2	0.8	6.86E-05
CR08	2010s	Single-Family Attached	Unheated Basement	0	0	0	0.2	0.8	9.21E-05
CR09	2010s	Single-Family Attached	Unheated Basement	0	0	0	0.2	0.8	3.44E-05
CR10	2010s	Single-Family Attached	Unheated Basement	0	1	0	0	0	2.20E-06
CR11	2010s	Single-Family Attached	Unheated Basement	0	1	0	0	0	3.87E-06
CR02	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00340927
CR03	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.0028934
CR04	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00853526
CR05	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.000773203
CR06	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.000482778
CR07	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00700455
CR08	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00474626
CR09	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.000749709
CR10	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	8.33E-05
CR11	<1940	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00111372
CR02	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.000493364
CR03	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.000459245
CR04	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.00188544
CR05	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.000121333
CR06	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	5.13E-05
CR07	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.00122222
CR08	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.00107362
CR09	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.000347652
CR10	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	1.28E-05
CR11	1940s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	8.27E-05
CR02	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00101908
CR03	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00110959
CR04	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00417421
CR05	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.000250375
CR06	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	7.67E-05
CR07	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00285767
CR08	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.00217865
CR09	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.000720218
CR10	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	2.85E-05
CR11	1950s	Single-Family Detached	Unheated Basement	0	0.4	0.6	0	0	0.000196031
CR02	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.000671391
CR03	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.000769776
CR04	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.0024552
CR05	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.000156357
CR06	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	1.86E-05
CR07	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.0015897
CR08	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.00152222
CR09	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.000609838
CR10	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	3.47E-05
CR11	1960s	Single-Family Detached	Unheated Basement	0	0.2	0.8	0	0	0.000182082
CR02	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	0.000863406
CR03	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	0.000750863
CR04	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	0.00249498
CR05	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	0.000305687
CR06	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	3.60E-05
CR07	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	0.00142935
CR08	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	0.00184359
CR09	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	0.000802335
CR10	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	5.92E-05
CR11	1970s	Single-Family Detached	Unheated Basement	0	0	0.6	0.4	0	0.000189434
CR02	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	0.000550644
CR03	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	0.000717891
CR04	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	0.0014235
CR05	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	0.000249612
CR06	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	7.10E-05
CR07	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	0.00104229
CR08	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	0.00107424
CR09	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	0.000520045
CR10	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	8.01E-05
CR11	1980s	Single-Family Detached	Unheated Basement	0	0	0.2	0.8	0	5.52E-05
CR02	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	0.000727805
CR03	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	0.000602899
CR04	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	0.00222439
CR05	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	0.00035469
CR06	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	0.000110799
CR07	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	0.000985444
CR08	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	0.00123863
CR09	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	0.000616673
CR10	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	0.000110499
CR11	1990s	Single-Family Detached	Unheated Basement	0	0	0	0.4	0.6	4.67E-05
CR02	2000s	Single-Family Detached	Unheated Basement	0	0	0	0.6	0.4	0.000976332
CR03	2000s	Single-Family Detached	Unheated Basement	0	0	0	0.6	0.4	0.000515424
CR04	2000s	Single-Family Detached	Unheated Basement	0	0	0	0.6	0.4	0.00166509
CR05	2000s	Single-Family Detached	Unheated Basement	0	0	0	0.6	0.4	0.00082169
CR06	2000s	Single-Family Detached	Unheated Basement	0	0	0	0.6	0.4	0.000129344
CR07	2000s	Single-Family Detached	Unheated Basement	0	0	0	0.6	0.4	0.000826621
CR08	2000s	Single-Family Detached	Unheated Basement	0	0	0	0.6	0.4	0.00138834
CR09	2000s	Single-Family Detached	Unheated Basement	0	0	0	0.6	0.4	0.00118965
